hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Full-Time,Unclear,Unclear,Chief,Belgium,2024-03-15,0.013333894103862143,-0.7068909960527752
Unclear,Unclear,Bachelors,Senior IC,United States,2024-03-11,0.7305817280988962,0.6836431004570871
Full-Time,Unclear,Unclear,Unclear Seniority,Egypt,2024-03-03,-0.45812778088287404,-0.46767436576787935
Full-Time,true,Unclear,Director,Canada,2024-02-01,0.7399518905838719,0.6864409557820567
Part-Time,Unclear,High School,Unclear Seniority,United States,2024-03-26,-0.9137027807585573,-0.8590943257311182
Full-Time,true,Unclear,Senior IC,India,2024-01-08,-0.28486596529398883,-1.0857905534367753
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-20,0.24397590878850628,1.3542050861925372
Full-Time,Unclear,Some High School,Unclear Seniority,United States,2024-03-11,-0.45371502158140514,-0.964293685949973
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-13,0.24397590878850628,1.275585351560893
Unclear,Unclear,Unclear,Unclear Seniority,,2024-03-13,-0.4487213911302157,-1.4077537549576453
Full-Time,Unclear,Doctorate,Senior IC,United States,2024-02-06,0.8622025212485231,0.8962801051547722
Full-Time,true,Bachelors,Unclear Seniority,United States,2024-03-11,0.09348577226159747,-0.4117172592684885
Full-Time,false,Unclear,Unclear Seniority,India,2024-02-28,-0.04944366014009566,-0.050779933070792774
Unclear,Unclear,High School,Unclear Seniority,United States,2024-03-29,-0.8472021702657349,-0.8881920211108014
Full-Time,false,Bachelors,Unclear Seniority,United States,2024-03-07,-0.01981310386197188,-0.050779933070792774
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-01-09,-0.07582341830059793,0.18369433243827968
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-27,0.24397590878850628,-0.36275479108152153
Part-Time,Unclear,High School,Unclear Seniority,United States,2024-03-15,-0.9137027807585573,-0.95170333698761
Full-Time,false,Unclear,Unclear Seniority,Brazil,2024-01-15,-0.3864664577436274,-0.3207869612069784
Full-Time,Unclear,Unclear,Unclear Seniority,Austria,2024-03-08,-0.8513551624101893,-0.9848579225884991
Full-Time,Unclear,Bachelors,Staff IC,United States,2024-03-27,0.853143746773787,1.4026919189742593
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2024-02-26,-0.03814437915526171,-0.1529156417088059
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-12-09,-0.07582341830059793,1.057156786340521
Full-Time,true,Unclear,Senior IC,United States,2024-02-28,0.9183892236139644,0.8263337220305337
Part-Time,Unclear,Unclear,Unclear Seniority,United States,2024-03-21,-0.9268864555756788,-0.9083365794505821
Full-Time,Unclear,High School,Manager,United States,2024-03-21,-0.7223608559725008,-0.8590943257311182
Full-Time,false,Unclear,Unclear Seniority,India,2024-03-08,-0.04944366014009566,-0.050779933070792774
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-02-07,0.24397590878850628,-0.050779933070792774
Full-Time,Unclear,Bachelors,Senior Manager,United States,2024-03-15,0.6940455821981663,0.5521439001835187
Full-Time,Unclear,Vocational,Manager,,2024-03-25,0.42294574595202006,0.24133015213265221
Unclear,Unclear,Bachelors,Senior IC,United States,2024-02-01,0.7305817280988962,1.2460120207759648
Temp,Unclear,Unclear,Unclear Seniority,Italy,2024-01-29,-0.8784991226995135,-0.8593741112636152
Full-Time,false,Unclear,Unclear Seniority,United States,2024-01-08,0.14906280658454432,-0.047996067022448075
Part-Time,Unclear,Unclear,Unclear Seniority,United States,2024-03-14,-0.9268864555756788,-0.8881920211108014
Full-Time,Unclear,Unclear,IC,United States,2024-01-12,0.28533417927153853,-0.44460604861350544
Unclear,Unclear,Unclear,IC,United States,2024-02-22,0.3139426851349468,1.1061192545274878
Unclear,Unclear,Bachelors,Senior IC,United States,2024-02-16,0.7305817280988962,0.9102693817796199
Unclear,Unclear,Unclear,Manager,United States,2024-03-14,0.9806524040689837,-0.29203899774291636
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2024-03-13,0.24397590878850628,1.0459653650406426
Full-Time,Unclear,Unclear,IC,United States,2024-03-13,0.28533417927153853,-0.22286202483304443
Full-Time,Unclear,Unclear,Junior IC,India,2024-03-18,-0.6869198448014608,-0.4411367080105432
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-01-09,-0.07582341830059793,-0.7595886010985765
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-02-23,-0.07582341830059793,0.13876077591926883
Full-Time,Unclear,Unclear,Senior IC,United States,2024-02-20,0.4376022631939808,0.7563873389062952
Full-Time,Unclear,Masters,Unclear Seniority,United States,2024-01-29,0.336571703702325,0.5794229896019717
Full-Time,Unclear,Some High School,Senior IC,United States,2024-02-13,-0.0571117418776063,-1.1517499927229322
Full-Time,true,Unclear,Unclear Seniority,United States,2024-03-15,0.4191554814381107,1.0361728714032494
Full-Time,Unclear,Bachelors,Senior IC,United States,2024-02-12,0.4401317614849217,0.05692350766390974
Full-Time,Unclear,High School,Unclear Seniority,United States,2024-03-26,-0.8468437669078466,-1.0101785132794734
Unclear,Unclear,Unclear,Unclear Seniority,United States,2024-03-19,0.06996487757964275,0.5465481895335795
Unclear,Unclear,Unclear,Unclear Seniority,United Kingdom,2024-01-08,-0.18245599545948576,-0.5725939404542372
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2024-01-12,-0.03814437915526171,0.47660180640934097
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2024-02-28,-0.07582341830059793,1.1218571907304415
Unclear,Unclear,Unclear,Senior IC,United States,2024-03-08,0.6987648905759417,0.8263337220305337
Full-Time,false,High School,Unclear Seniority,United States,2024-01-08,-0.6638627819106533,-0.22286202483304443
Full-Time,Unclear,Doctorate,Senior IC,United States,2024-03-12,0.8622025212485231,0.18369433243827968
Full-Time,Unclear,Bachelors,Staff IC,United States,2024-01-29,0.853143746773787,0.8529133476177444
Full-Time,Unclear,Unclear,Senior IC,Canada,2024-01-23,-0.4576885754143632,-0.7827128753594498
