hours,remote,education,seniority,country,job_published_at,y_pred,comp_dol
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-17,-0.8468437669078466,-0.9127391341287057
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-05-18,-0.8468437669078466,-0.9457833977077789
Full-Time,true,Unclear,Senior IC,United States,2023-05-15,0.9183892236139644,-0.26901146094406764
Full-Time,true,Bachelors,IC,United States,2023-04-26,0.15066238276157196,1.176675070640386
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-04-28,-0.07582341830059793,-0.43359731223214387
Full-Time,Unclear,Bachelors,Manager,United States,2023-05-10,0.4020596103647615,0.7795084410842174
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-04-21,-0.03814437915526171,-0.1339748068949703
Full-Time,Unclear,High School,Unclear Seniority,United States,2023-02-14,-0.8468437669078466,-0.9623055294973154
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-05-16,0.4401317614849217,0.3029084856168151
Unclear,Unclear,Unclear,Unclear Seniority,United States,2023-06-02,0.06996487757964275,-0.3722747846286714
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-04-20,0.4401317614849217,0.38234181152804886
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-16,-0.07582341830059793,-1.2142680392877487
Part-Time,Unclear,High School,Unclear Seniority,United States,2023-05-22,-0.9137027807585573,-1.028394056655462
Full-Time,Unclear,Unclear,Junior IC,United States,2023-05-25,-0.498472432882485,-0.45170811053990517
Unclear,Unclear,Bachelors,Unclear Seniority,United States,2023-02-15,-0.03814437915526171,-0.17369146985058714
Full-Time,Unclear,Bachelors,Staff IC,United States,2023-04-19,0.853143746773787,0.2759011548069957
Full-Time,Unclear,Unclear,Unclear Seniority,United States,2023-01-03,-0.07582341830059793,1.7803683475657621
Full-Time,Unclear,Bachelors,Manager,United States,2023-04-11,0.4020596103647615,0.8716510991412485
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-28,0.24397590878850628,-0.5708580994067557
Full-Time,Unclear,Bachelors,Unclear Seniority,United States,2023-04-10,0.24397590878850628,0.2552484900700749
Full-Time,Unclear,Unclear,Junior IC,United States,2023-04-27,-0.498472432882485,-0.1578048046683404
Full-Time,Unclear,Unclear,IC,United States,2023-04-19,0.28533417927153853,1.5658983676054312
Part-Time,Unclear,Unclear,Unclear Seniority,United States,2023-05-15,-0.9268864555756788,-0.5327301029693635
Full-Time,Unclear,Masters,Staff IC,United States,2023-05-16,0.9266810686788417,0.9955670875627731
Full-Time,Unclear,Masters,Unclear Seniority,,2023-01-20,-0.1693565817002564,-0.6649071572856564
Full-Time,Unclear,Unclear,Senior IC,United States,2023-04-24,0.4376022631939808,-0.491424773495522
Full-Time,Unclear,Bachelors,Senior IC,United States,2023-03-21,0.4401317614849217,0.8589417669954511
Unclear,Unclear,Unclear,Senior IC,United States,2023-03-20,0.6987648905759417,1.1607884054581392
Full-Time,true,Unclear,Unclear Seniority,United States,2023-05-18,0.4191554814381107,0.6746564508813889
Full-Time,Unclear,Bachelors,Senior IC,Australia,2023-05-10,0.20551090820397283,0.3029084856168151
